id,text,anger,disgust,fear,joy,sadness,surprise,emotions,tokens,stemmed_tokens
hau_train_track_a_00120,ina tayata murna mahakurci mawadace 😊😊😊,0,0,0,1,0,0,"('joy',)","['ina', 'tayata', 'murna', 'mahakurci', 'mawadace', '😊😊😊']","['ina', 'tayata', 'murna', 'mahakurci', 'mawadac']"
hau_train_track_a_00121,ya allah ka kawo mana ƙarshen wannan balai,0,0,1,0,1,0,"('fear', 'sadness')","['ya', 'allah', 'ka', 'kawo', 'mana', 'ƙarshen', 'wannan', 'balai']","['ya', 'allah', 'ka', 'kawo', 'mana', 'ƙarshen', 'wannan', 'balai']"
hau_train_track_a_00122,ai be kyauta ba....mutanen zamfara be daukesu a bakin komi ba....kodan next level ne....expect the unexpected😎.....allah yakawo mana karshen wannan musibar a koina🙏,0,0,0,0,1,0,"('sadness',)","['ai', 'be', 'kyauta', 'ba', '....', 'mutanen', 'zamfara', 'be', 'daukesu', 'a', 'bakin', 'komi', 'ba', '....', 'kodan', 'next', 'level', 'ne', '....', 'expect', 'the', 'unexpected😎', '.....', 'allah', 'yakawo', 'mana', 'karshen', 'wannan', 'musibar', 'a', 'koina🙏']","['ai', 'be', 'kyauta', 'ba', '....', 'mutanen', 'zamfara', 'be', 'daukesu', 'a', 'bakin', 'komi', 'ba', '....', 'kodan', 'next', 'level', 'ne', '....', 'expect', 'the', 'unexpect', '.....', 'allah', 'yakawo', 'mana', 'karshen', 'wannan', 'musibar', 'a', 'koina']"
hau_train_track_a_00123,hadiza el-rufai na son mace ta gaji sarkin zazzau shehu idris,0,0,0,0,0,0,(),"['hadiza', 'el-rufai', 'na', 'son', 'mace', 'ta', 'gaji', 'sarkin', 'zazzau', 'shehu', 'idris']","['hadiza', 'el-rufai', 'na', 'son', 'mace', 'ta', 'gaji', 'sarkin', 'zazzau', 'shehu', 'idri']"
hau_train_track_a_00124,"riɓaɓen mushen da ke kan hanya, har ya fara tsutsa",0,1,0,0,0,0,"('disgust',)","['riɓaɓen', 'mushen', 'da', 'ke', 'kan', 'hanya', ',', 'har', 'ya', 'fara', 'tsutsa']","['riɓaɓen', 'mushen', 'da', 'ke', 'kan', 'hanya', ',', 'har', 'ya', 'fara', 'tsutsa']"
hau_train_track_a_00125,kai kalli mutanen arewa abun farin ciki yasamu amma kalli like yayi karanci amma da abun sukan shugaban kasa daga likes dayawato allah yasaka da alheri shugaba buhari,0,0,0,0,0,1,"('surprise',)","['kai', 'kalli', 'mutanen', 'arewa', 'abun', 'farin', 'ciki', 'yasamu', 'amma', 'kalli', 'like', 'yayi', 'karanci', 'amma', 'da', 'abun', 'sukan', 'shugaban', 'kasa', 'daga', 'likes', 'dayawato', 'allah', 'yasaka', 'da', 'alheri', 'shugaba', 'buhari']","['kai', 'kalli', 'mutanen', 'arewa', 'abun', 'farin', 'ciki', 'yasamu', 'amma', 'kalli', 'like', 'yayi', 'karanc', 'amma', 'da', 'abun', 'sukan', 'shugaban', 'kasa', 'daga', 'like', 'dayawato', 'allah', 'yasaka', 'da', 'alheri', 'shugaba', 'buhari']"
hau_train_track_a_00126,sojoji sun kashe ’yan boko haram 16 a borno,0,0,0,1,0,0,"('joy',)","['sojoji', 'sun', 'kashe', '’', 'yan', 'boko', 'haram', '16', 'a', 'borno']","['sojoji', 'sun', 'kash', '’', 'yan', 'boko', 'haram', 'a', 'borno']"
hau_train_track_a_00127,irin alherin da muke samu a sana'ar bola,0,0,0,1,0,0,"('joy',)","['irin', 'alherin', 'da', 'muke', 'samu', 'a', ""sana'ar"", 'bola']","['irin', 'alherin', 'da', 'muke', 'samu', 'a', ""sana'ar"", 'bola']"
hau_train_track_a_00128,kanta wari yake yi saboda kurajen kanta sunyi ruwa har sun zama gyambo,0,1,0,0,0,0,"('disgust',)","['kanta', 'wari', 'yake', 'yi', 'saboda', 'kurajen', 'kanta', 'sunyi', 'ruwa', 'har', 'sun', 'zama', 'gyambo']","['kanta', 'wari', 'yake', 'yi', 'saboda', 'kurajen', 'kanta', 'sunyi', 'ruwa', 'har', 'sun', 'zama', 'gyambo']"
hau_train_track_a_00129,jonathan ya fusata saboda rashin daukar nauyin kiristoci masu ziyara a arewa,1,0,0,0,0,0,"('anger',)","['jonathan', 'ya', 'fusata', 'saboda', 'rashin', 'daukar', 'nauyin', 'kiristoci', 'masu', 'ziyara', 'a', 'arewa']","['jonathan', 'ya', 'fusata', 'saboda', 'rashin', 'daukar', 'nauyin', 'kiristoci', 'masu', 'ziyara', 'a', 'arewa']"
hau_train_track_a_00130,buhari ya halarci bikin taya nijar murnar cika shekaru 60 da zama jamhuriya,0,0,0,1,0,0,"('joy',)","['buhari', 'ya', 'halarci', 'bikin', 'taya', 'nijar', 'murnar', 'cika', 'shekaru', '60', 'da', 'zama', 'jamhuriya']","['buhari', 'ya', 'halarci', 'bikin', 'taya', 'nijar', 'murnar', 'cika', 'shekaru', 'da', 'zama', 'jamhuriya']"
hau_train_track_a_00131,mutanen daji sun samo rubabben biri suna ci,0,1,0,0,0,0,"('disgust',)","['mutanen', 'daji', 'sun', 'samo', 'rubabben', 'biri', 'suna', 'ci']","['mutanen', 'daji', 'sun', 'samo', 'rubabben', 'biri', 'suna', 'ci']"
hau_train_track_a_00132,ina ga nigeria nan gaba dan north korea 🇰🇷 zamu je mu dauko yazo ya mulke kawai musha wahalan kowa ya gyaru,1,0,0,0,1,0,"('anger', 'sadness')","['ina', 'ga', 'nigeria', 'nan', 'gaba', 'dan', 'north', 'korea', '🇰🇷', 'zamu', 'je', 'mu', 'dauko', 'yazo', 'ya', 'mulke', 'kawai', 'musha', 'wahalan', 'kowa', 'ya', 'gyaru']","['ina', 'ga', 'nigeria', 'nan', 'gaba', 'dan', 'north', 'korea', 'zamu', 'je', 'mu', 'dauko', 'yazo', 'ya', 'mulk', 'kawai', 'musha', 'wahalan', 'kowa', 'ya', 'gyaru']"
hau_train_track_a_00133,"wani malalacin maigida ya gamu da fushin uwargida, ta kwance masa zani cikin kasuwa",1,0,0,0,0,1,"('anger', 'surprise')","['wani', 'malalacin', 'maigida', 'ya', 'gamu', 'da', 'fushin', 'uwargida', ',', 'ta', 'kwance', 'masa', 'zani', 'cikin', 'kasuwa']","['wani', 'malalacin', 'maigida', 'ya', 'gamu', 'da', 'fushin', 'uwargida', ',', 'ta', 'kwanc', 'masa', 'zani', 'cikin', 'kasuwa']"
hau_train_track_a_00134,ta kwara amaı a jikin sabbin kayan sa.,0,1,0,0,0,0,"('disgust',)","['ta', 'kwara', 'amaı', 'a', 'jikin', 'sabbin', 'kayan', 'sa', '.']","['ta', 'kwara', 'amaı', 'a', 'jikin', 'sabbin', 'kayan', 'sa', '.']"
hau_train_track_a_00135,ran maza ya bace🙆🏻‍♂️,1,0,1,0,0,0,"('anger', 'fear')","['ran', 'maza', 'ya', 'bace🙆🏻\u200d♂️']","['ran', 'maza', 'ya', 'bace\u200d']"
hau_train_track_a_00136,wajen taron ya cika da warin hammatar gardawa,0,1,0,0,0,0,"('disgust',)","['wajen', 'taron', 'ya', 'cika', 'da', 'warin', 'hammatar', 'gardawa']","['wajen', 'taron', 'ya', 'cika', 'da', 'warin', 'hammatar', 'gardawa']"
hau_train_track_a_00137,kamata yayi ace a fara gwajin akansa tunda shine shugaba🤷🏻‍♀️,0,0,0,0,0,0,(),"['kamata', 'yayi', 'ace', 'a', 'fara', 'gwajin', 'akansa', 'tunda', 'shine', 'shugaba🤷🏻\u200d♀️']","['kamata', 'yayi', 'ace', 'a', 'fara', 'gwajin', 'akansa', 'tunda', 'shine', 'shugaba\u200d']"
hau_train_track_a_00138,"idan naga mace tana firar ƙwallo sai abun yayi min wani banbarakwai kamar naga 'yar daudun mata, ko ni dinne dan kauye oho!🤷",0,0,0,0,0,1,"('surprise',)","['idan', 'naga', 'mace', 'tana', 'firar', 'ƙwallo', 'sai', 'abun', 'yayi', 'min', 'wani', 'banbarakwai', 'kamar', 'naga', ""'yar"", 'daudun', 'mata', ',', 'ko', 'ni', 'dinne', 'dan', 'kauye', 'oho', '!', '🤷']","['idan', 'naga', 'mace', 'tana', 'firar', 'ƙwallo', 'sai', 'abun', 'yayi', 'min', 'wani', 'banbarakwai', 'kamar', 'naga', ""'yar"", 'daudun', 'mata', ',', 'ko', 'ni', 'dinn', 'dan', 'kauy', 'oho', '!']"
hau_train_track_a_00139,gasar premier southampton ta bai wa mamaki da ci cc,0,0,0,0,0,1,"('surprise',)","['gasar', 'premier', 'southampton', 'ta', 'bai', 'wa', 'mamaki', 'da', 'ci', 'cc']","['gasar', 'premier', 'southampton', 'ta', 'bai', 'wa', 'mamaki', 'da', 'ci', 'cc']"
hau_train_track_a_00140,nigeria @ 60: sarauniyar ingila ta aike wa buhari da sakon taya murna,0,0,0,1,0,0,"('joy',)","['nigeria', '@', '60', ':', 'sarauniyar', 'ingila', 'ta', 'aike', 'wa', 'buhari', 'da', 'sakon', 'taya', 'murna']","['nigeria', '@', ':', 'sarauniyar', 'ingila', 'ta', 'aik', 'wa', 'buhari', 'da', 'sakon', 'taya', 'murna']"
hau_train_track_a_00141,yajin aiki: ma'aikatan jiragen sama zasu rufe filayen jirage don taya asuu nuna fushi,0,0,0,0,1,0,"('sadness',)","['yajin', 'aiki', ':', ""ma'aikatan"", 'jiragen', 'sama', 'zasu', 'rufe', 'filayen', 'jirage', 'don', 'taya', 'asuu', 'nuna', 'fushi']","['yajin', 'aiki', ':', ""ma'aikatan"", 'jiragen', 'sama', 'zasu', 'rufe', 'filayen', 'jirag', 'don', 'taya', 'asuu', 'nuna', 'fushi']"
hau_train_track_a_00142,an yi babban rashi: allah ya yiwa mai masallacin matafiya da ke hanyar kaduna-zariya rasuwa,0,0,0,0,1,0,"('sadness',)","['an', 'yi', 'babban', 'rashi', ':', 'allah', 'ya', 'yiwa', 'mai', 'masallacin', 'matafiya', 'da', 'ke', 'hanyar', 'kaduna-zariya', 'rasuwa']","['an', 'yi', 'babban', 'rashi', ':', 'allah', 'ya', 'yiwa', 'mai', 'masallacin', 'matafiya', 'da', 'ke', 'hanyar', 'kaduna-zariya', 'rasuwa']"
hau_train_track_a_00143,"kauye garin su kare, kare yace a'a garinsu yaya jaki ne, yaya jaki yace kaya na kawo ina saukewa zan koma 😂😂😂",0,0,0,0,0,0,(),"['kauye', 'garin', 'su', 'kare', ',', 'kare', 'yace', 'a', ""'"", 'a', 'garinsu', 'yaya', 'jaki', 'ne', ',', 'yaya', 'jaki', 'yace', 'kaya', 'na', 'kawo', 'ina', 'saukewa', 'zan', 'koma', '😂😂😂']","['kauy', 'garin', 'su', 'kare', ',', 'kare', 'yace', 'a', ""'"", 'a', 'garinsu', 'yaya', 'jaki', 'ne', ',', 'yaya', 'jaki', 'yace', 'kaya', 'na', 'kawo', 'ina', 'saukewa', 'zan', 'koma']"
hau_train_track_a_00144,"bayan harin masallaci, yan bijilanti sun kashe mutum 9, sun ƙona gidaje a wata rugar fulani a jihar neja",0,0,1,0,1,0,"('fear', 'sadness')","['bayan', 'harin', 'masallaci', ',', 'yan', 'bijilanti', 'sun', 'kashe', 'mutum', '9', ',', 'sun', 'ƙona', 'gidaje', 'a', 'wata', 'rugar', 'fulani', 'a', 'jihar', 'neja']","['bayan', 'harin', 'masallaci', ',', 'yan', 'bijilanti', 'sun', 'kash', 'mutum', ',', 'sun', 'ƙona', 'gidaj', 'a', 'wata', 'rugar', 'fulani', 'a', 'jihar', 'neja']"
hau_train_track_a_00145,😠su zauna ayita kashesu karsu dawo arewa tunda su mayu ne basu san datajar ransu da mutuncin su ba. daure su akayi ne ko dole ne sai sun zauna a kudu,1,0,0,0,0,0,"('anger',)","['😠su', 'zauna', 'ayita', 'kashesu', 'karsu', 'dawo', 'arewa', 'tunda', 'su', 'mayu', 'ne', 'basu', 'san', 'datajar', 'ransu', 'da', 'mutuncin', 'su', 'ba', '.', 'daure', 'su', 'akayi', 'ne', 'ko', 'dole', 'ne', 'sai', 'sun', 'zauna', 'a', 'kudu']","['su', 'zauna', 'ayita', 'kashesu', 'karsu', 'dawo', 'arewa', 'tunda', 'su', 'mayu', 'ne', 'basu', 'san', 'datajar', 'ransu', 'da', 'mutuncin', 'su', 'ba', '.', 'daur', 'su', 'akayi', 'ne', 'ko', 'dole', 'ne', 'sai', 'sun', 'zauna', 'a', 'kudu']"
hau_train_track_a_00146,yan bura ubaaa ku dabbobi ne suka dameku,1,0,0,0,0,0,"('anger',)","['yan', 'bura', 'ubaaa', 'ku', 'dabbobi', 'ne', 'suka', 'dameku']","['yan', 'bura', 'ubaaa', 'ku', 'dabbobi', 'ne', 'suka', 'dameku']"
hau_train_track_a_00147,mu taimaki kanmu da kanmu,0,0,0,0,0,0,(),"['mu', 'taimaki', 'kanmu', 'da', 'kanmu']","['mu', 'taimaki', 'kanmu', 'da', 'kanmu']"
hau_train_track_a_00148,yadda fasinjoji 18 suka kone kurmus a wani hatsari da afku a jihar neja,0,0,0,0,1,0,"('sadness',)","['yadda', 'fasinjoji', '18', 'suka', 'kone', 'kurmus', 'a', 'wani', 'hatsari', 'da', 'afku', 'a', 'jihar', 'neja']","['yadda', 'fasinjoji', 'suka', 'kone', 'kurmu', 'a', 'wani', 'hatsari', 'da', 'afku', 'a', 'jihar', 'neja']"
hau_train_track_a_00149,allah katausayamana albarka watanka mai albarka mun tuba ya allah,0,0,1,0,1,0,"('fear', 'sadness')","['allah', 'katausayamana', 'albarka', 'watanka', 'mai', 'albarka', 'mun', 'tuba', 'ya', 'allah']","['allah', 'katausayamana', 'albarka', 'watanka', 'mai', 'albarka', 'mun', 'tuba', 'ya', 'allah']"
hau_train_track_a_00150,akwai matsala: basarake ya ga abun mamaki yayin da ya je bankin neman sabbin kuɗi,0,0,0,0,0,1,"('surprise',)","['akwai', 'matsala', ':', 'basarake', 'ya', 'ga', 'abun', 'mamaki', 'yayin', 'da', 'ya', 'je', 'bankin', 'neman', 'sabbin', 'kuɗi']","['akwai', 'matsala', ':', 'basarak', 'ya', 'ga', 'abun', 'mamaki', 'yayin', 'da', 'ya', 'je', 'bankin', 'neman', 'sabbin', 'kuɗi']"
hau_train_track_a_00151,bikin murnar cika shekara 50 da fara zuwa duniyar wata (2),0,0,0,1,0,0,"('joy',)","['bikin', 'murnar', 'cika', 'shekara', '50', 'da', 'fara', 'zuwa', 'duniyar', 'wata', '(', '2', ')']","['bikin', 'murnar', 'cika', 'shekara', 'da', 'fara', 'zuwa', 'duniyar', 'wata', '(', ')']"
hau_train_track_a_00152,rakumi girman ka na wofi danakuya yafika duwawu,0,1,0,0,0,0,"('disgust',)","['rakumi', 'girman', 'ka', 'na', 'wofi', 'danakuya', 'yafika', 'duwawu']","['rakumi', 'girman', 'ka', 'na', 'wofi', 'danakuya', 'yafika', 'duwawu']"
hau_train_track_a_00153,duniya ta na taya aisha buhari murnar cika shekaru 49 da haihuwa,0,0,0,1,0,0,"('joy',)","['duniya', 'ta', 'na', 'taya', 'aisha', 'buhari', 'murnar', 'cika', 'shekaru', '49', 'da', 'haihuwa']","['duniya', 'ta', 'na', 'taya', 'aisha', 'buhari', 'murnar', 'cika', 'shekaru', 'da', 'haihuwa']"
hau_train_track_a_00154,subahanallah allah kayi mana maganinmu😏😏,0,0,1,0,1,0,"('fear', 'sadness')","['subahanallah', 'allah', 'kayi', 'mana', 'maganinmu😏😏']","['subahanallah', 'allah', 'kayi', 'mana', 'maganinmu']"
hau_train_track_a_00155,adeji tsoron allah wlh asan miye ake fada azumi ne🙄,1,0,0,0,0,0,"('anger',)","['adeji', 'tsoron', 'allah', 'wlh', 'asan', 'miye', 'ake', 'fada', 'azumi', 'ne🙄']","['adeji', 'tsoron', 'allah', 'wlh', 'asan', 'miy', 'ake', 'fada', 'azumi', 'ne']"
hau_train_track_a_00156,amma ina tausaya masa ya kashe rai ya kashe kansa tamb!!!🤔🤔,0,0,0,0,1,0,"('sadness',)","['amma', 'ina', 'tausaya', 'masa', 'ya', 'kashe', 'rai', 'ya', 'kashe', 'kansa', 'tamb', '!', '!', '!', '🤔🤔']","['amma', 'ina', 'tausaya', 'masa', 'ya', 'kash', 'rai', 'ya', 'kash', 'kansa', 'tamb', '!', '!', '!']"
hau_train_track_a_00157,kotu ta ɗaure wasu mutum biyu saboda 'sihirin ninka kuɗi' a sokoto,1,0,0,0,0,0,"('anger',)","['kotu', 'ta', 'ɗaure', 'wasu', 'mutum', 'biyu', 'saboda', ""'sihirin"", 'ninka', 'kuɗi', ""'"", 'a', 'sokoto']","['kotu', 'ta', 'ɗaur', 'wasu', 'mutum', 'biyu', 'saboda', ""'sihirin"", 'ninka', 'kuɗi', ""'"", 'a', 'sokoto']"
hau_train_track_a_00158,an tsaurara matakan tsaro a gombe yayinda aka rantsar da inuwa yahaya a matsayin gwamna,0,0,1,0,0,0,"('fear',)","['an', 'tsaurara', 'matakan', 'tsaro', 'a', 'gombe', 'yayinda', 'aka', 'rantsar', 'da', 'inuwa', 'yahaya', 'a', 'matsayin', 'gwamna']","['an', 'tsaurara', 'matakan', 'tsaro', 'a', 'gomb', 'yayinda', 'aka', 'rantsar', 'da', 'inuwa', 'yahaya', 'a', 'matsayin', 'gwamna']"
hau_train_track_a_00159,sarkin damaturu ga osinbajo: muna addua'ar allah yasa ka gaji buhari a 2023,0,0,0,0,0,0,(),"['sarkin', 'damaturu', 'ga', 'osinbajo', ':', 'muna', ""addua'ar"", 'allah', 'yasa', 'ka', 'gaji', 'buhari', 'a', '2023']","['sarkin', 'damaturu', 'ga', 'osinbajo', ':', 'muna', ""addua'ar"", 'allah', 'yasa', 'ka', 'gaji', 'buhari', 'a']"
hau_train_track_a_00160,ku kun fiye jan bala.i bbc 🙄😷,1,0,0,0,0,0,"('anger',)","['ku', 'kun', 'fiye', 'jan', 'bala.i', 'bbc', '🙄😷']","['ku', 'kun', 'fiy', 'jan', 'bala.i', 'bbc']"
hau_train_track_a_00161,tsaro: gwamnan arewa ya faɗi alamun da ke nuna allah swt ya karɓi addu'o'in talakawa a ramadan,0,0,0,0,0,0,(),"['tsaro', ':', 'gwamnan', 'arewa', 'ya', 'faɗi', 'alamun', 'da', 'ke', 'nuna', 'allah', 'swt', 'ya', 'karɓi', 'addu', ""'"", ""o'in"", 'talakawa', 'a', 'ramadan']","['tsaro', ':', 'gwamnan', 'arewa', 'ya', 'faɗi', 'alamun', 'da', 'ke', 'nuna', 'allah', 'swt', 'ya', 'karɓi', 'addu', ""'"", ""o'in"", 'talakawa', 'a', 'ramadan']"
hau_train_track_a_00162,danda nafara shirin yin protest 😂😂,0,0,0,0,0,0,(),"['danda', 'nafara', 'shirin', 'yin', 'protest', '😂😂']","['danda', 'nafara', 'shirin', 'yin', 'protest']"
hau_train_track_a_00163,ai!? to suwayehhh?😨😨,0,0,0,0,0,1,"('surprise',)","['ai', '!', '?', 'to', 'suwayehhh', '?', '😨😨']","['ai', '!', '?', 'to', 'suwayehhh', '?']"
hau_train_track_a_00164,allah ya yi wa shugaban ƙaramar hukuma rasuwa,0,0,0,0,1,0,"('sadness',)","['allah', 'ya', 'yi', 'wa', 'shugaban', 'ƙaramar', 'hukuma', 'rasuwa']","['allah', 'ya', 'yi', 'wa', 'shugaban', 'ƙaramar', 'hukuma', 'rasuwa']"
hau_train_track_a_00165,innalillahi wainna ilaihirrajiun ya allah ka kawo mana karshen wannan masifa,0,0,1,0,0,0,"('fear',)","['innalillahi', 'wainna', 'ilaihirrajiun', 'ya', 'allah', 'ka', 'kawo', 'mana', 'karshen', 'wannan', 'masifa']","['innalillahi', 'wainna', 'ilaihirrajiun', 'ya', 'allah', 'ka', 'kawo', 'mana', 'karshen', 'wannan', 'masifa']"
hau_train_track_a_00166,mai gida ya yi kaki ya tofar a jikin garu,0,1,0,0,0,0,"('disgust',)","['mai', 'gida', 'ya', 'yi', 'kaki', 'ya', 'tofar', 'a', 'jikin', 'garu']","['mai', 'gida', 'ya', 'yi', 'kaki', 'ya', 'tofar', 'a', 'jikin', 'garu']"
hau_train_track_a_00167,"ya bazai hana ba daman, tunda baya samun kudin revenue ta gurin su 🤷‍♂️",0,0,0,0,1,0,"('sadness',)","['ya', 'bazai', 'hana', 'ba', 'daman', ',', 'tunda', 'baya', 'samun', 'kudin', 'revenue', 'ta', 'gurin', 'su', '🤷\u200d♂️']","['ya', 'bazai', 'hana', 'ba', 'daman', ',', 'tunda', 'baya', 'samun', 'kudin', 'revenu', 'ta', 'gurin', 'su', '\u200d']"
hau_train_track_a_00168,allah ka kawomana qarshen wannan bala'in😭😭😭😢😢😢,0,0,1,0,1,0,"('fear', 'sadness')","['allah', 'ka', 'kawomana', 'qarshen', 'wannan', ""bala'in😭😭😭😢😢😢""]","['allah', 'ka', 'kawomana', 'qarshen', 'wannan', ""bala'in""]"
hau_train_track_a_00169,amma kuma mai lalata tarbiya da watsa ingancin macen aure ne!!👌,0,1,0,0,1,0,"('disgust', 'sadness')","['amma', 'kuma', 'mai', 'lalata', 'tarbiya', 'da', 'watsa', 'ingancin', 'macen', 'aure', 'ne', '!', '!', '👌']","['amma', 'kuma', 'mai', 'lalata', 'tarbiya', 'da', 'watsa', 'ingancin', 'macen', 'aur', 'ne', '!', '!']"
hau_train_track_a_00170,"magidanci ya zargi matarsa da maita, yace zata kashe shi",0,0,0,0,0,0,(),"['magidanci', 'ya', 'zargi', 'matarsa', 'da', 'maita', ',', 'yace', 'zata', 'kashe', 'shi']","['magid', 'ya', 'zargi', 'matarsa', 'da', 'maita', ',', 'yace', 'zata', 'kash', 'shi']"
hau_train_track_a_00171,matashi ya mutu lokacin da yake lalata da budurwa a otal,0,1,0,0,0,0,"('disgust',)","['matashi', 'ya', 'mutu', 'lokacin', 'da', 'yake', 'lalata', 'da', 'budurwa', 'a', 'otal']","['matashi', 'ya', 'mutu', 'lokacin', 'da', 'yake', 'lalata', 'da', 'budurwa', 'a', 'otal']"
hau_train_track_a_00172,"""mun rantse ba zamu rabu ba"" budurwa ta kaiwa saurayinta da ya haukace abinci, bidiyo ya kayatar",0,0,0,0,0,1,"('surprise',)","['``', 'mun', 'rantse', 'ba', 'zamu', 'rabu', 'ba', ""''"", 'budurwa', 'ta', 'kaiwa', 'saurayinta', 'da', 'ya', 'haukace', 'abinci', ',', 'bidiyo', 'ya', 'kayatar']","['``', 'mun', 'rants', 'ba', 'zamu', 'rabu', 'ba', ""''"", 'budurwa', 'ta', 'kaiwa', 'saurayinta', 'da', 'ya', 'haukac', 'abinci', ',', 'bidiyo', 'ya', 'kayatar']"
hau_train_track_a_00173,tana kwance dankwalinta sai ga wasu ɓula ɓulan kwarkwata suna ta yawo a tsakar kan,0,1,0,0,0,0,"('disgust',)","['tana', 'kwance', 'dankwalinta', 'sai', 'ga', 'wasu', 'ɓula', 'ɓulan', 'kwarkwata', 'suna', 'ta', 'yawo', 'a', 'tsakar', 'kan']","['tana', 'kwanc', 'dankwalinta', 'sai', 'ga', 'wasu', 'ɓula', 'ɓulan', 'kwarkwata', 'suna', 'ta', 'yawo', 'a', 'tsakar', 'kan']"
hau_train_track_a_00174,wannan ba sabgar ki bace tsohuwa dan haka keep ur m*ther f**king mouth🤫,1,0,0,0,0,0,"('anger',)","['wannan', 'ba', 'sabgar', 'ki', 'bace', 'tsohuwa', 'dan', 'haka', 'keep', 'ur', 'm', '*', 'ther', 'f', '*', '*', 'king', 'mouth🤫']","['wannan', 'ba', 'sabgar', 'ki', 'bace', 'tsohuwa', 'dan', 'haka', 'keep', 'ur', 'm', '*', 'ther', 'f', '*', '*', 'king', 'mouth']"
hau_train_track_a_00175,aikin banza a banza wawayen mutane yan majalisar kasata wallahì aikin soja guda yafi na duk taronku mi kuke barkatawa talaka a nigeriar kashi cikin dari naku bakuda amfani ga talakawanku wawaye kawai allah shi sakawa talakawa akanku,1,0,0,0,1,0,"('anger', 'sadness')","['aikin', 'banza', 'a', 'banza', 'wawayen', 'mutane', 'yan', 'majalisar', 'kasata', 'wallahì', 'aikin', 'soja', 'guda', 'yafi', 'na', 'duk', 'taronku', 'mi', 'kuke', 'barkatawa', 'talaka', 'a', 'nigeriar', 'kashi', 'cikin', 'dari', 'naku', 'bakuda', 'amfani', 'ga', 'talakawanku', 'wawaye', 'kawai', 'allah', 'shi', 'sakawa', 'talakawa', 'akanku']","['aikin', 'banza', 'a', 'banza', 'wawayen', 'mutan', 'yan', 'majalisar', 'kasata', 'wallahì', 'aikin', 'soja', 'guda', 'yafi', 'na', 'duk', 'taronku', 'mi', 'kuke', 'barkatawa', 'talaka', 'a', 'nigeriar', 'kashi', 'cikin', 'dari', 'naku', 'bakuda', 'amfani', 'ga', 'talakawanku', 'waway', 'kawai', 'allah', 'shi', 'sakawa', 'talakawa', 'akanku']"
hau_train_track_a_00176,"""godiya ta tabbata ga tinubu"": tsohon igp ya bayyana yadda tinubu ya masa wata babban alfarma",0,0,0,1,0,0,"('joy',)","['``', 'godiya', 'ta', 'tabbata', 'ga', 'tinubu', ""''"", ':', 'tsohon', 'igp', 'ya', 'bayyana', 'yadda', 'tinubu', 'ya', 'masa', 'wata', 'babban', 'alfarma']","['``', 'godiya', 'ta', 'tabbata', 'ga', 'tinubu', ""''"", ':', 'tsohon', 'igp', 'ya', 'bayyana', 'yadda', 'tinubu', 'ya', 'masa', 'wata', 'babban', 'alfarma']"
hau_train_track_a_00177,"amma gaskiyaaa🤔 binciken ya fara xama hauka, kawai sai ta kwanta xuma su ringa harbinta da ke ta xama irinku. mtsewww",1,0,0,0,0,0,"('anger',)","['amma', 'gaskiyaaa🤔', 'binciken', 'ya', 'fara', 'xama', 'hauka', ',', 'kawai', 'sai', 'ta', 'kwanta', 'xuma', 'su', 'ringa', 'harbinta', 'da', 'ke', 'ta', 'xama', 'irinku', '.', 'mtsewww']","['amma', 'gaskiyaaa', 'binciken', 'ya', 'fara', 'xama', 'hauka', ',', 'kawai', 'sai', 'ta', 'kwanta', 'xuma', 'su', 'ringa', 'harbinta', 'da', 'ke', 'ta', 'xama', 'irinku', '.', 'mtsewww']"
hau_train_track_a_00178,ashe dai an kusa a daura auren da gaske,0,0,0,0,0,1,"('surprise',)","['ashe', 'dai', 'an', 'kusa', 'a', 'daura', 'auren', 'da', 'gaske']","['ash', 'dai', 'an', 'kusa', 'a', 'daura', 'auren', 'da', 'gask']"
hau_train_track_a_00179,"boko haram sun kashe wani ango, sun yi amfani da wayarsa wajen sanar cewa ""ni dan wuta ne""",1,0,1,0,1,0,"('anger', 'fear', 'sadness')","['boko', 'haram', 'sun', 'kashe', 'wani', 'ango', ',', 'sun', 'yi', 'amfani', 'da', 'wayarsa', 'wajen', 'sanar', 'cewa', '``', 'ni', 'dan', 'wuta', 'ne', ""''""]","['boko', 'haram', 'sun', 'kash', 'wani', 'ango', ',', 'sun', 'yi', 'amfani', 'da', 'wayarsa', 'wajen', 'sanar', 'cewa', '``', 'ni', 'dan', 'wuta', 'ne', ""''""]"
hau_train_track_a_00180,abun haushi saboda pizza da shawarma sai a wuni ana yawo dake a mota kamar ragon layya da sunan chilling️ ba dai aji,1,0,0,0,0,0,"('anger',)","['abun', 'haushi', 'saboda', 'pizza', 'da', 'shawarma', 'sai', 'a', 'wuni', 'ana', 'yawo', 'dake', 'a', 'mota', 'kamar', 'ragon', 'layya', 'da', 'sunan', 'chilling️', 'ba', 'dai', 'aji']","['abun', 'haushi', 'saboda', 'pizza', 'da', 'shawarma', 'sai', 'a', 'wuni', 'ana', 'yawo', 'dake', 'a', 'mota', 'kamar', 'ragon', 'layya', 'da', 'sunan', 'chill', 'ba', 'dai', 'aji']"
